,step,Opt_val,Eval_val,Loss_val,Violations,A_norm,Test_val,Violation_val,Violation_train,mu,lam,alpha,alphagrad,dfnorm,gradnorm
167,167,-34846.49110526492,-34093.816376057366,-34096.16319862409,0.0006349206669256091,11.012990335997445,-34846.49110526492,0.001263867461943845,1.9724873709492385e-05,53.20969817873117,1886.264335870665,1.9724873709492385e-05,tensor(7642.8252),47.15832174279064,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
168,168,-34846.51369293306,-34085.18656818348,-34087.561409146736,0.0006349206669256091,11.012990334264506,-34846.51369293306,0.0013444247989901322,9.947952324886198e-05,53.741795160518485,1907.5535084175644,-2.192348983953707e-05,tensor(7642.8252),1161.8094434039024,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
169,169,-34846.57305420745,-34076.757097694805,-34079.15859547524,0.0006349206669256091,11.012990400488782,-34846.57305420745,0.0012934619794428095,4.8573248932370916e-05,54.27921311212367,1929.0528368953662,4.8573248932370916e-05,tensor(7642.8252),47.457710573507434,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
170,170,-34846.62216962397,-34068.06262903339,-34070.49154427919,0.0006349206669256091,11.012990445606803,-34846.62216962397,0.0013307649778030704,8.568011253373697e-05,54.82200524324491,1950.7691727893034,8.568011253373697e-05,tensor(7642.8252),47.650398407760406,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
171,171,-34846.66316456697,-34059.32386938922,-34061.780624235726,0.0006349206669256091,11.01299047378841,-34846.66316456697,0.0013412111383999323,9.585791121935472e-05,55.37022529567736,1972.703230009513,9.585791121935472e-05,tensor(7642.8252),47.78360989020515,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
172,172,-34846.697522382216,-34050.53291682165,-34053.018488033034,0.0006349206669256091,11.012990488367318,-34846.697522382216,0.001330241873200332,8.427311695413664e-05,55.92392754863413,1994.855986349256,8.427311695413664e-05,tensor(7642.8252),47.92128131603147,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
173,173,-34846.72663198926,-34041.68425187389,-34044.19924931893,0.0006349206669256091,11.01299049203191,-34846.72663198926,0.001301793927489106,5.505672743311152e-05,56.483166824120474,2017.2286363571457,5.505672743311152e-05,tensor(7642.8252),48.02573703233308,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
174,174,-34846.751543196675,-34032.7729527048,-34035.31794217164,0.0006349206669256091,11.012990486933079,-34846.751543196675,0.0012591421596088326,1.1511328921187669e-05,57.04799849236168,2039.8225532831057,1.1511328921187669e-05,tensor(7642.8252),48.11868689461735,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
175,175,-34846.77309528477,-34023.55600461437,-34026.1305080882,0.0006349206669256091,11.012990474796018,-34846.77309528477,0.0013207176072937894,7.25833323336507e-05,57.618478477285294,2062.645893413884,-4.372321564005688e-05,tensor(7642.8252),1182.5889117888948,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
176,176,-34846.83522652349,-34014.574778196555,-34017.180252315564,0.0006349206669256091,11.01299052635334,-34846.83522652349,0.0012430187537651226,-6.1724031673991725e-06,58.19466326205815,2085.692929160319,-1.031615465763025e-05,tensor(7642.8252),160.61104726358485,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
177,177,-34846.890483719464,-34005.27984664557,-34007.91497354951,0.0006349206669256091,11.012990565541655,-34846.890483719464,0.0012697344192492735,2.0271880202926695e-05,58.776609894678735,2108.9719741803847,2.0271880202926695e-05,tensor(7642.8252),48.625059821639226,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
178,178,-34846.936316920066,-33995.92916116814,-33998.59494688092,0.0006349206669256091,11.012990588702136,-34846.936316920066,0.0012737157904486208,2.3652588424738497e-05,59.36437599362552,2132.484008357219,2.3652588424738497e-05,tensor(7642.8252),48.78931483480825,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
179,179,-34846.97461056654,-33986.523854025465,-33989.22099345964,0.0006349206669256091,11.012990598986185,-34846.97461056654,0.0012558696187803813,5.032314220443368e-06,59.95801975356178,2156.2300574948626,5.032314220443368e-06,tensor(7642.8252),48.93089839234657,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
180,180,-34847.00687167886,-33976.92267092895,-33979.651575735355,0.0006349206669256091,11.012990598927818,-34847.00687167886,0.001282202055075206,3.055590157659376e-05,60.557599951097394,2180.215097467638,-3.142620698781684e-05,tensor(7642.8252),1274.0700769325815,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
181,181,-34847.07741168214,-33967.35359180676,-33970.11396655987,0.0006349206669256091,11.012990625467134,-34847.07741168214,0.0012670399969326545,1.4872333849780262e-05,61.16317595060837,2204.4390380809205,1.4872333849780262e-05,tensor(7642.8252),49.31081441116602,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
182,182,-34847.135474910254,-33957.607795969176,-33960.400221979326,0.0006349206669256091,11.012990638326395,-34847.135474910254,0.0012826687525586869,2.9866776458220556e-05,61.77480771011445,2228.9061352080676,2.9866776458220556e-05,tensor(7642.8252),49.51841117403148,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
183,183,-34847.18355594307,-33947.809775606926,-33950.63499322573,0.0006349206669256091,11.012990640170472,-34847.18355594307,0.0012731885641292199,1.9573268218664452e-05,62.3925557872156,2253.6172674269937,1.9573268218664452e-05,tensor(7642.8252),49.69488609753151,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
184,184,-34847.22365008001,-33937.93897038438,-33940.79796370536,0.0006349206669256091,11.012990633147256,-34847.22365008001,0.0012491609592864632,-5.546712899880004e-06,63.016481345087755,2278.573943668286,-1.1197709682164714e-05,tensor(7642.8252),204.04958920179595,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
185,185,-34847.26253950207,-33927.84025197366,-33930.73240069462,0.0006349206669256091,11.012990628621946,-34847.26253950207,0.001281079605451126,2.5709579280390726e-05,63.64664615853863,2303.782156333544,-2.9183725928305648e-05,tensor(7642.8252),1145.8503146491303,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
186,186,-34847.333551080046,-33917.74149810564,-33920.66627210821,0.0006349206669256091,11.012990649968643,-34847.333551080046,0.0012825606624407963,2.6906176572083496e-05,64.28311262012402,2329.2425272848595,2.6906176572083496e-05,tensor(7642.8252),50.247411412475756,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
187,187,-34847.39199438896,-33907.47975994477,-33910.43813881564,0.0006349206669256091,11.012990658407666,-34847.39199438896,0.0013046979019508936,4.8485675506526604e-05,64.92594374632526,2354.958889143048,4.8485675506526604e-05,tensor(7642.8252),50.46387209578482,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
188,188,-34847.440381030494,-33897.169425278706,-33900.16226134235,0.0006349206669256091,11.01299065645271,-34847.440381030494,0.001299180045592196,4.2199684685328975e-05,65.57520318378852,2380.932006495932,4.2199684685328975e-05,tensor(7642.8252),50.66308324646608,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
189,189,-34847.4807199474,-33886.80165270095,-33889.8297232856,0.0006349206669256091,11.01299064613068,-34847.4807199474,0.0012712816848451183,1.3361574019654654e-05,66.23095521562641,2407.1629639573785,1.3361574019654654e-05,tensor(7642.8252),50.78545629394121,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
190,190,-34847.514622078714,-33876.17940096629,-33879.242552771655,0.0006349206669256091,11.012990629062777,-34847.514622078714,0.0013031788686719014,4.4539006036345606e-05,66.89326476778267,2433.658295904543,-3.3780546800699085e-05,tensor(7642.8252),1506.1870784476273,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
191,191,-34847.592957488385,-33865.6432814092,-33868.74224626602,0.0006349206669256091,11.012990632716992,-34847.592957488385,0.0012741049001356753,1.4597942936234176e-05,67.56219741546049,2460.416578315718,1.4597942936234176e-05,tensor(7642.8252),51.22567629756918,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
192,192,-34847.65726198884,-33854.87941128977,-33858.0142591855,0.0006349206669256091,11.01299062674605,-34847.65726198884,0.001288944038802647,2.8696569643216208e-05,68.2378193896151,2487.4433960852057,2.8696569643216208e-05,tensor(7642.8252),51.450711738407406,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
193,193,-34847.71034030293,-33844.064376179536,-33847.23596643893,0.0006349206669256091,11.012990612994587,-34847.71034030293,0.0012762797510181216,1.5101039025466889e-05,68.92019758351125,2514.739554303025,1.5101039025466889e-05,tensor(7642.8252),51.649186997741744,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
194,194,-34847.75443628213,-33833.11400888314,-33836.32551652735,0.0006349206669256091,11.012990592956362,-34847.75443628213,0.00127086081297747,7.657277704298754e-06,69.60939955934637,2542.308161077522,-2.092278009513393e-05,tensor(7642.8252),972.1975133425536,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
195,195,-34847.82120408392,-33822.05949735452,-33825.30524513611,0.0006349206669256091,11.012990576405125,-34847.82120408392,0.001272150021575198,9.309707820648327e-06,70.30549355493983,2570.152568944432,9.309707820648327e-06,tensor(7642.8252),52.05448146043585,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
196,196,-34847.87625532481,-33810.88715668561,-33814.1705211573,0.0006349206669256091,11.01299055402109,-34847.87625532481,0.0012714433020323296,7.794173143338412e-06,71.00854849048923,2598.2753143395976,7.794173143338412e-06,tensor(7642.8252),52.25593700892616,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
197,197,-34847.9219318957,-33799.59224856711,-33802.91678614349,0.0006349206669256091,11.012990526905028,-34847.9219318957,0.0012711112844007292,5.452042976674843e-06,71.71863397539413,2626.679120877451,-1.9401008103159256e-05,tensor(7642.8252),845.8375770809455,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
198,198,-34847.985180983844,-33788.19203245144,-33791.55164813442,0.0006349206669256091,11.012990501336237,-34847.985180983844,0.0012743759388652294,9.180586857837625e-06,72.43582031514806,2655.3672328867574,9.180586857837625e-06,tensor(7642.8252),52.66155207677727,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
199,199,-34848.03741814799,-33776.68248535466,-33780.080900352725,0.0006349206669256091,11.012990471566699,-34848.03741814799,0.001271484751390967,5.492191121447831e-06,73.16017851829955,2684.3419588441857,5.492191121447831e-06,tensor(7642.8252),52.855713341237916,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
200,200,-34848.08084437834,-33765.00101963769,-33768.439811192526,0.0006349206669256091,11.012990438374027,-34848.08084437834,0.0012861668739209122,1.8948634771983263e-05,73.89178030348255,2713.6074165370082,-2.4301947632920928e-05,tensor(7642.8252),1188.5468879834573,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
201,201,-34848.155991319654,-33753.247509302615,-33756.724262363496,0.0006349206669256091,11.012990450214168,-34848.155991319654,0.0012956187470543159,2.821697671606671e-05,74.63069810651737,2743.1662136610457,2.821697671606671e-05,tensor(7642.8252),53.299514989383425,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
202,202,-34848.21775014913,-33741.345579090725,-33744.862105696826,0.0006349206669256091,11.01299045020401,-34848.21775014913,0.0013108996626615829,4.2800456867553294e-05,75.37700508758255,2773.021687131628,4.2800456867553294e-05,tensor(7642.8252),53.52484682077111,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
203,203,-34848.26879669569,-33729.397616071234,-33732.954996097265,0.0006349206669256091,11.012990440637852,-34848.26879669569,0.0012957694448504835,2.6737023290479556e-05,76.13077513845838,2803.1745045234015,2.6737023290479556e-05,tensor(7642.8252),53.71418309097853,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
204,204,-34848.31127217169,-33717.35284943724,-33720.95368356359,0.0006349206669256091,11.01299042336672,-34848.31127217169,0.0012697792827376674,-9.500641182153074e-07,76.89208288984295,2833.626742249667,-1.4145469322102144e-05,tensor(7642.8252),557.7896378011784,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
205,205,-34848.36251353965,-33705.119684353565,-33708.76182905501,0.0006349206669256091,11.01299040373638,-34848.36251353965,0.0012710192021243138,-4.87387740126599e-07,77.66100371874138,2864.383537929346,-1.4377178558788728e-05,tensor(7642.8252),609.3485684068528,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
206,206,-34848.42237509757,-33692.71265231242,-33696.393700920795,0.0006349206669256091,11.012990387127052,-34848.42237509757,0.0012928380277394847,2.1537765860557556e-05,78.4376137559288,2895.449612061357,2.1537765860557556e-05,tensor(7642.8252),54.29348840630558,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
207,207,-34848.47190514653,-33680.23161880155,-33683.954647771505,0.0006349206669256091,11.012990364071385,-34848.47190514653,0.0012933297209380195,2.131522705894895e-05,79.22198989348809,2926.826329479276,2.131522705894895e-05,tensor(7642.8252),54.46998522463558,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
208,208,-34848.51316912483,-33667.691967939216,-33671.458445047654,0.0006349206669256091,11.012990335798433,-34848.51316912483,0.0012684838384165887,-4.591745628865471e-06,80.01420979242297,2958.5147616694453,-8.131069989758544e-06,tensor(7642.8252),247.0438974812689,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
209,209,-34848.55352895779,-33654.84868525196,-33658.657480742484,0.0006349206669256091,11.012990304512641,-34848.55352895779,0.001303357136278535,2.9756894763553862e-05,80.81435189034721,2990.522826560835,-2.5958936021197587e-05,tensor(7642.8252),1924.4933872657673,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
210,210,-34848.647240635735,-33641.923621684036,-33645.774734272236,0.0006349206669256091,11.012990273152583,-34848.647240635735,0.0013395475811284262,6.55703479424119e-05,81.62249540925069,3022.853866342146,6.55703479424119e-05,tensor(7642.8252),55.12512328860538,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
211,211,-34848.72386067898,-33628.82634793263,-33632.72077424156,0.0006349206669256091,11.012990238097425,-34848.72386067898,0.0013831013445150379,0.00010856524022528902,82.4387203633432,3055.511725871668,0.00010856524022528902,tensor(7642.8252),55.42516150409048,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
212,212,-34848.78680238141,-33615.70071249934,-33619.639830840744,0.0006349206669256091,11.01299019999532,-34848.78680238141,0.0013878004933695178,0.00011240603635087609,83.26310756697663,3088.4964806268035,0.00011240603635087609,tensor(7642.8252),55.65122302101878,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
213,213,-34848.8387997428,-33602.53000903735,-33606.51505521245,0.0006349206669256091,11.012990159373764,-34848.8387997428,0.0013610903297888834,8.459371019853279e-05,84.0957386426464,3121.808767188786,8.459371019853279e-05,tensor(7642.8252),55.8483580351958,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
214,214,-34848.88203973862,-33589.30054283521,-33593.33263902192,0.0006349206669256091,11.012990116676708,-34848.88203973862,0.0013089238368863886,3.1125760870054364e-05,84.93669602907286,3155.4496801896958,3.1125760870054364e-05,tensor(7642.8252),56.002276610345945,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
215,215,-34848.91827357526,-33575.54794380634,-33579.62704794558,0.0006349206669256091,11.012990072267115,-34848.91827357526,0.001378123954682922,9.920229376693011e-05,85.78606298936359,3189.432784516396,-4.3203093810006976e-05,tensor(7642.8252),2168.630137734085,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
216,216,-34849.01676869477,-33562.198730673,-33566.32492504715,0.0006349206669256091,11.012990033627597,-34849.01676869477,0.0012972318901513541,1.7316953744739294e-05,86.64392361925722,3223.7486952654262,1.7316953744739294e-05,tensor(7642.8252),56.50330472559046,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
217,217,-34849.09721903179,-33548.383399583996,-33552.55706582384,0.0006349206669256091,11.012989992376477,-34849.09721903179,0.001314364465304692,3.3495503885205835e-05,87.5103628554498,3258.4091668950095,3.3495503885205835e-05,tensor(7642.8252),56.79717493028278,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
218,218,-34849.16322992854,-33534.530629261775,-33538.753086888006,0.0006349206669256091,11.012989948929716,-34849.16322992854,0.001295923570438887,1.3854254575562663e-05,88.3854664840043,3293.4145244280344,1.3854254575562663e-05,tensor(7642.8252),57.047596963854474,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
219,219,-34849.21768627946,-33520.26990887166,-33524.54131057897,0.0006349206669256091,11.012989903646638,-34849.21768627946,0.0013551645142391856,7.20111481152251e-05,89.26932114884434,3328.7750757605545,-3.479289443930611e-05,tensor(7642.8252),2254.3879127767786,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
220,220,-34849.332732125375,-33506.18762376771,-33510.50781617237,0.0006349206669256091,11.012989864893873,-34849.332732125375,0.0013355493957185036,5.15146239195019e-05,90.16201436033279,3364.4874028955987,5.15146239195019e-05,tensor(7642.8252),57.664282885379514,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
221,221,-34849.426432127446,-33491.753349985804,-33496.122927331795,0.0006349206669256091,11.012989823244775,-34849.426432127446,0.001371852028267362,8.69157665874809e-05,91.06363450393611,3400.560045140327,8.69157665874809e-05,tensor(7642.8252),58.030253680480975,"tensor([[  2.1982,   3.1031,   6.0370,   8.3439],
        [ -2.0681,  -3.7030,  -7.3652, -11.2251],
        [  6.9549,   9.9180,  18.8034,  26.2224],
        [  9.7592,  14.0515,  27.0665,  36.1878]], dtype=torch.float64)"
